Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S130874219,Great Blue Heron,Ardea herodias,7291,1,US-TX,Starr,L129075,Salineño Wildlife Preserve (LTC 080),26.5148584,-99.1162062,2023-03-13,03:47 PM,eBird - Traveling Count,56,1,.33,,1
S130874195,Great Blue Heron,Ardea herodias,7291,1,US-TX,Zapata,L5293895,Falcon Lake public park &  boat ramp,26.8631537,-99.2626548,2023-03-13,06:10 PM,eBird - Traveling Count,50,1,1.75,,2
S118037245,Great Blue Heron (Great Blue),Ardea herodias [herodias Group],7292,3,US-CA,San Mateo,L242192,Pillar Point Harbor,37.5033407,-122.4819213,2022-09-02,06:30 AM,eBird - Traveling Count,48,1,2.012,,25
S142144135,Great Blue Heron (Great Blue),Ardea herodias [herodias Group],7292,1,US-CA,Santa Clara,L24457509,"682 Johanna Avenue, Sunnyvale, California, US",37.3910983,-122.0119351,2023-06-19,03:58 PM,eBird - Casual Observation,,0,,,1
S137950637,Gray Heron,Ardea cinerea,7299,1,KR-45,,L24387545,Seonyudo Island,35.81866,126.412109,2023-05-03,09:39 AM,eBird - Traveling Count,52,1,1.633,,1
S138046193,Gray Heron,Ardea cinerea,7299,3,KR-46,,L16768116,고천암철새도래지(Gocheonam Lake Migratory Bird Habitat),34.5233015,126.4712312,2023-05-04,10:24 AM,eBird - Traveling Count,15,1,.773,,1,,,"Heavy rain, nothing was out"
S137950620,Gray Heron,Ardea cinerea,7299,1,KR-44,,L980367,서천 금강하구 - 송림갯벌(Geum Estuary--Songrim tidal flat),36.0292147,126.6657114,2023-05-02,04:24 PM,eBird - Traveling Count,65,1,2.039,,1
S135499912,Gray Heron,Ardea cinerea,7299,1,KR-28,,L1123045,영종도(Yeongjong-do (island)),37.4940771,126.5042464,2023-04-29,05:55 PM,eBird - Traveling Count,26,1,1.823,,1
S135499921,Gray Heron,Ardea cinerea,7299,5,KR-28,,L4941571,인천 소래습지생태공원(Incheon--Sorae Wetland Eco Park),37.4130504,126.7482162,2023-04-30,06:00 AM,eBird - Traveling Count,62,1,2.642,,1,,,,569722221 569722231
S125247495,Great Egret,Ardea alba,7323,1,US-CA,Alameda,L764558,Emeryville Marina,37.8393943,-122.3118854,2023-01-01,02:13 PM,eBird - Traveling Count,48,1,1.66,,2
S147793337,Great Egret,Ardea alba,7323,2,US-CA,Alameda,L2484413,Hayward Regional Shoreline--Hayward's Landing,37.6453302,-122.1558022,2023-08-19,08:30 AM,eBird - Traveling Count,59,1,.32,,2
S116107312,Great Egret,Ardea alba,7323,1,US-CA,Alameda,L587721,Hayward Regional Shoreline--Interpretive Center,37.6233925,-122.1372843,2022-07-30,09:45 AM,eBird - Traveling Count,40,1,1.5,,3
S130621207,Great Egret,Ardea alba,7323,2,US-TX,Aransas,L1096078,Goose Island SP--Big Tree/Lamar Beach rd area,28.1497681,-96.976254,2023-03-10,03:48 PM,eBird - Traveling Count,26,1,.45,,2
S130598264,Great Egret,Ardea alba,7323,10,US-TX,Bexar,L2467071,Brackenridge Park (HOTE 095),29.4590115,-98.4716392,2023-03-10,10:49 AM,eBird - Traveling Count,98,1,2.,,2
S126170676,Great Egret,Ardea alba,7323,3,US-FL,Brevard,L127381,Merritt Island NWR--Black Point Wildlife Drive,28.6575241,-80.7545391,2023-01-14,12:46 PM,eBird - Traveling Count,156,1,11.355,,3
S130680689,Great Egret,Ardea alba,7323,1,US-TX,Cameron,L287881,Brownsville Landfill (LTC 041),25.9380025,-97.3939785,2023-03-11,09:29 AM,eBird - Traveling Count,55,1,3.,,2
S130705984,Great Egret,Ardea alba,7323,1,US-TX,Cameron,L5063962,South Padre Is.--Bay Access mudflats N. of Conv Ctr.,26.1433867,-97.1741874,2023-03-11,04:31 PM,eBird - Traveling Count,115,1,1.49,,2
S140413387,Great Egret,Ardea alba,7323,2,US-CT,Fairfield,L2317859,Lordship Blvd Stratford,41.1562012,-73.1344199,2023-06-02,12:57 PM,eBird - Traveling Count,41,1,1.005,,3
S130876184,Great Egret,Ardea alba,7323,1,US-TX,Hidalgo,L259855,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,2023-03-12,01:50 PM,eBird - Traveling Count,303,1,6.13,,2
S130876134,Great Egret,Ardea alba,7323,3,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2023-03-12,07:48 AM,eBird - Traveling Count,148,1,3.56,,2
S124344668,Great Egret,Ardea alba,7323,1,US-CA,Imperial,L364551,Niland--International Rd.,33.2222357,-115.51476,2022-12-20,10:14 AM,eBird - Traveling Count,63,1,.644,,4,,,Walked from the south end of the road to the house with angry dogs.
S124344681,Great Egret,Ardea alba,7323,2,US-CA,Imperial,L465122,Sonny Bono Salton Sea NWR--Rock Hill Trail,33.1788315,-115.6226921,2022-12-20,12:02 PM,eBird - Traveling Count,65,1,1.287,,4
S124344738,Great Egret,Ardea alba,7323,2,US-CA,Imperial,L986378,Sonny Bono Salton Sea NWR--Vendel Rd.,33.0757606,-115.7096225,2022-12-20,03:35 PM,eBird - Traveling Count,55,1,4.828,,4
S126275128,Great Egret,Ardea alba,7323,1,US-FL,Indian River,L22223851,"801 154th Avenue, Vero Beach, Florida, US (27.614, -80.628)",27.6136215,-80.6284684,2023-01-16,07:28 AM,eBird - Casual Observation,,0,,,3
S135450485,Great Egret,Ardea alba,7323,1,US-NY,Kings,L444485,Plumb Beach,40.5823284,-73.9153746,2023-04-27,01:10 PM,eBird - Traveling Count,88,1,2.96,,1,,,,564495781
S124382906,Great Egret,Ardea alba,7323,1,US-CA,Los Angeles,L247561,"Ballona Creek--Creek mouth, jetties and breakwater",33.96196,-118.4570897,2022-12-19,09:04 AM,eBird - Traveling Count,70,1,.644,,4
S124382910,Great Egret,Ardea alba,7323,3,US-CA,Los Angeles,L198793,Del Rey Lagoon Park,33.9610802,-118.4507315,2022-12-19,08:29 AM,eBird - Traveling Count,23,1,.394,,4
S128219871,Great Egret,Ardea alba,7323,1,US-CA,Marin,L624621,Bolinas Lagoon,37.9197585,-122.6753139,2023-02-11,08:25 AM,eBird - Stationary Count,15,1,,,1
S117743433,Great Egret,Ardea alba,7323,11,US-CA,Marin,L218324,Pt. Reyes--Abbotts Lagoon,38.1190611,-122.9522467,2022-08-27,02:53 PM,eBird - Traveling Count,85,1,3.03,,2
S126373240,Great Egret,Ardea alba,7323,2,US-FL,Miami-Dade,L3188498,L31W Canal,25.3978115,-80.5725288,2023-01-17,06:40 AM,eBird - Traveling Count,148,1,2.21,,3
S126374268,Great Egret,Ardea alba,7323,1,US-FL,Miami-Dade,L4783559,Portofino Plaza Swallow Colony,25.4747572,-80.4456301,2023-01-16,05:31 PM,eBird - Traveling Count,30,1,.1,,3,,,,526827571
S121910092,Great Egret,Ardea alba,7323,1,US-CA,Monterey,L560458,Monterey Bay Aquarium (outside only),36.6183407,-121.9016623,2022-11-05,01:14 PM,eBird - Traveling Count,15,1,.1,,1
S130621193,Great Egret,Ardea alba,7323,2,US-TX,Nueces,L1344227,Charlie's Pasture South Boardwalk (off TX-361),27.81398,-97.080079,2023-03-10,05:18 PM,eBird - Traveling Count,27,1,1.32,,2
S130621071,Great Egret,Ardea alba,7323,1,US-TX,Nueces,L422541,Leonabelle Turnbull Birding Ctr. (CTC 057),27.8275297,-97.0789558,2023-03-10,06:00 PM,eBird - Traveling Count,45,1,.5,,2
S126260686,Great Egret,Ardea alba,7323,3,US-FL,Orange,L452007,Orlando Wetlands Park,28.5700783,-80.9963373,2023-01-15,01:19 PM,eBird - Traveling Count,256,1,4.575,,3,,,"Tristan was awake so he could be added as an observer. Sergey ended off the day with ""let's go,"" but continued to search for Sedge Wren for another 15 minutes."
S126260641,Great Egret,Ardea alba,7323,3,US-FL,Osceola,L269357,Joe Overstreet Rd. and Landing,27.9426789,-81.2050366,2023-01-15,09:32 AM,eBird - Traveling Count,150,1,10.435,,3,,,Tristan was awake so he could be added as an observer. Sergey could barely be pulled away at the end from what he thought was a Marsh Wren.
S124344652,Great Egret,Ardea alba,7323,5,US-CA,Riverside,L658353,Salton Sea SRA--Headquarters and Campground,33.5033635,-115.9148812,2022-12-20,06:20 AM,eBird - Traveling Count,190,1,2.414,,4
S124394324,Great Egret,Ardea alba,7323,2,US-CA,San Diego,L859942,Bayshore Bikeway--10th Street (Pond 23),32.5901154,-117.1133738,2022-12-21,08:39 AM,eBird - Traveling Count,130,1,.483,,6
S123081254,Great Egret,Ardea alba,7323,1,US-CA,San Diego,L818223,Cardiff SB,33.0047227,-117.2785378,2022-11-25,11:02 AM,eBird - Traveling Count,24,1,.44,,1,,,,507682911
S112211181,Great Egret,Ardea alba,7323,4,US-CA,San Diego,L10424364,Lake Hodges--San Dieguito River Trail,33.0577766,-117.0888467,2022-06-05,07:28 AM,eBird - Traveling Count,80,1,3.51,,1
S143503188,Great Egret,Ardea alba,7323,1,US-CA,San Diego,L1989101,Los Penasquitos Lagoon--mouth,32.9343704,-117.2599339,2023-07-03,06:36 PM,eBird - Traveling Count,21,1,1.46,,1
S112107744,Great Egret,Ardea alba,7323,6,US-CA,San Diego,L506275,San Diego River mudflats & Robb Field,32.7567009,-117.2392788,2022-06-04,06:02 AM,eBird - Traveling Count,121,1,5.58,,1
S124396228,Great Egret,Ardea alba,7323,15,US-CA,San Diego,L506275,San Diego River mudflats & Robb Field,32.7567009,-117.2392788,2022-12-21,03:59 PM,eBird - Traveling Count,55,1,.805,,4
S123081235,Great Egret,Ardea alba,7323,3,US-CA,San Diego,L908180,San Elijo Lagoon--Rios Ave. entrance,33.003562,-117.2724545,2022-11-25,07:29 AM,eBird - Traveling Count,120,1,2.27,,1
S123081239,Great Egret,Ardea alba,7323,1,US-CA,San Diego,L3188396,San Elijo Lagoon--east of Rios Ave.,33.0056617,-117.2655827,2022-11-25,10:14 AM,eBird - Traveling Count,15,1,1.09,,1
S123081246,Great Egret,Ardea alba,7323,1,US-CA,San Diego,L801712,San Elijo Lagoon--west of tracks,33.0060963,-117.277364,2022-11-25,10:39 AM,eBird - Traveling Count,17,1,.46,,1
S124395130,Great Egret,Ardea alba,7323,1,US-CA,San Diego,L418748,Tijuana River mouth & beach,32.5656857,-117.1328157,2022-12-21,10:58 AM,eBird - Traveling Count,48,1,.483,,4
S114280822,Great Egret,Ardea alba,7323,1,US-CA,San Diego,L1418629,Torrey Pines SB--north end,32.9288845,-117.259913,2022-07-02,08:15 AM,eBird - Traveling Count,160,1,5.15,,2
S124226071,Great Egret,Ardea alba,7323,1,US-CA,San Mateo,L997003,"Coyote Point County Park--yacht club, harbor and freshwater marsh",37.5886459,-122.3152274,2022-12-18,01:30 PM,eBird - Traveling Count,150,1,1.609,,4
S142104235,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L24457509,"682 Johanna Avenue, Sunnyvale, California, US",37.3910983,-122.0119351,2023-06-19,01:10 PM,eBird - Casual Observation,,0,,,1
S146299983,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L24457509,"682 Johanna Avenue, Sunnyvale, California, US",37.3910983,-122.0119351,2023-08-02,04:30 PM,eBird - Casual Observation,,0,,,1
S115272577,Great Egret,Ardea alba,7323,4,US-CA,Santa Clara,L280388,Almaden Lake Park,37.2415899,-121.8727098,2022-07-17,09:18 AM,eBird - Traveling Count,106,1,1.89,,2
S118712339,Great Egret,Ardea alba,7323,3,US-CA,Santa Clara,L694948,Alviso Slough,37.4264055,-121.9790393,2022-09-13,05:13 PM,eBird - Traveling Count,42,1,1.71,,1
S118712337,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L694948,Alviso Slough,37.4264055,-121.9790393,2022-09-13,07:12 PM,eBird - Traveling Count,20,1,1.,,1
S146148833,Great Egret,Ardea alba,7323,4,US-CA,Santa Clara,L232858,Byxbee Park,37.4510644,-122.1055913,2023-07-31,06:42 PM,eBird - Traveling Count,25,1,1.22,,2
S115835345,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L251282,Calero Reservoir,37.18776,-121.77645,2022-07-26,07:05 PM,eBird - Traveling Count,71,1,.805,,3,,,,470630991
S114822654,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-07-10,08:33 AM,eBird - Traveling Count,31,1,.55,,2
S116589414,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-08,07:00 AM,eBird - Traveling Count,40,1,2.,,2
S116773760,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-11,02:00 PM,eBird - Traveling Count,70,1,2.,,1
S116848071,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-13,07:08 AM,eBird - Traveling Count,40,1,.805,,3
S116847818,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-13,08:05 AM,eBird - Stationary Count,15,1,,,3,,,Standing at the hidden pond.
S116890511,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-13,06:50 PM,eBird - Traveling Count,40,1,2.,,2
S117073974,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-16,05:55 PM,eBird - Traveling Count,102,1,1.89,,1
S121478898,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-10-28,02:31 PM,eBird - Traveling Count,104,1,3.64,,1
S141901530,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-06-17,09:47 AM,eBird - Traveling Count,45,1,1.4,,1
S124654548,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L3435985,Coyote Creek Parkway--Coyote Ranch vicinity,37.2202135,-121.741519,2022-12-26,08:19 AM,eBird - Traveling Count,171,1,3.621,,3
S125995570,Great Egret,Ardea alba,7323,10,US-CA,Santa Clara,L2597366,Coyote Valley--Laguna Ave.,37.1871074,-121.7367554,2023-01-12,07:11 AM,eBird - Traveling Count,120,1,1.83,,2,,,,523326591 523326601 523326611
S146278898,Great Egret,Ardea alba,7323,4,US-CA,Santa Clara,L7797854,Don Edwards NWR--Env. Ed. Ctr. (EEC) and nearby upland areas,37.438916,-121.959456,2023-08-02,08:04 AM,eBird - Traveling Count,26,1,1.41,,1
S117303541,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L337098,Don Edwards NWR--New Chicago Marsh,37.4378422,-121.9631109,2022-08-20,12:31 PM,eBird - Traveling Count,87,1,1.54,,1
S146278883,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L1764908,Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate,37.4334652,-121.9614815,2023-08-02,07:33 AM,eBird - Traveling Count,26,1,.6,,1
S117275791,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L2698912,Ed Levin CP--Sandy Wool-Elm areas,37.4559362,-121.8632054,2022-08-20,09:00 AM,eBird - Traveling Count,100,1,4.5,,2
S127841279,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L4197326,Guadalupe River Park,37.3439932,-121.9047475,2023-02-07,07:16 AM,eBird - Traveling Count,102,1,1.09,,1,,,,532731611 532731621
S133455074,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L4197326,Guadalupe River Park,37.3439932,-121.9047475,2023-04-09,07:13 AM,eBird - Traveling Count,157,1,4.26,,1
S137302303,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L4197326,Guadalupe River Park,37.3439932,-121.9047475,2023-05-12,05:13 PM,eBird - Traveling Count,112,1,3.69,,1,,,,573817181 573817191
S127102560,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L387620,Harvey Marsh,37.4156239,-121.9809008,2023-01-28,07:09 AM,eBird - Traveling Count,187,1,3.75,,2
S117190171,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2022-08-18,06:35 PM,eBird - Traveling Count,73,1,1.73,,2
S120802299,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2022-10-16,07:53 AM,eBird - Traveling Count,178,1,5.38,,1,,,,494472211
S142995148,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2023-06-28,05:39 PM,eBird - Traveling Count,60,1,2.041,,2
S147823820,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2023-08-21,05:13 PM,eBird - Traveling Count,98,1,2.1,,2
S122390030,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L4110180,Joseph D. Grant CP--Grant Lake,37.3436434,-121.7172099,2022-11-11,06:21 AM,eBird - Traveling Count,50,1,1.53,,1
S122390216,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L607744,Los Capitancillos Ponds,37.238187,-121.8899632,2022-11-11,03:57 PM,eBird - Traveling Count,70,1,2.88,,1
S121010812,Great Egret,Ardea alba,7323,3,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2022-10-20,07:35 AM,eBird - Traveling Count,101,1,4.17,,2
S121658907,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2022-10-31,06:05 PM,eBird - Traveling Count,30,1,1.,,1
S125477406,Great Egret,Ardea alba,7323,4,US-CA,Santa Clara,L378943,Ogier Ponds,37.1791249,-121.6887975,2023-01-05,07:43 AM,eBird - Traveling Count,91,1,2.32,,2
S131974903,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L378943,Ogier Ponds,37.1791249,-121.6887975,2023-03-26,07:15 AM,eBird - Traveling Count,205,1,5.59,,1
S117841043,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-08-30,05:18 PM,eBird - Traveling Count,90,1,1.931,,3
S119745735,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-09-30,06:00 PM,eBird - Traveling Count,60,1,2.,,2
S120924450,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-10-18,04:58 PM,eBird - Traveling Count,73,1,2.,,1
S117157927,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L776939,Palo Alto Baylands--Duck Pond,37.457384,-122.1089602,2022-08-17,05:46 PM,eBird - Traveling Count,6,1,.12,,2
S122757429,Great Egret,Ardea alba,7323,3,US-CA,Santa Clara,L1361038,Salt Pond A10,37.4499086,-122.008844,2022-11-18,02:32 PM,eBird - Traveling Count,42,1,3.08,,1
S122757430,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L951032,Salt Pond A11,37.4450373,-121.9963245,2022-11-18,01:52 PM,eBird - Traveling Count,38,1,1.5,,1
S122891181,Great Egret,Ardea alba,7323,3,US-CA,Santa Clara,L951032,Salt Pond A11,37.4450373,-121.9963245,2022-11-23,09:31 AM,eBird - Traveling Count,20,1,.2,,1
S129483441,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L951032,Salt Pond A11,37.4450373,-121.9963245,2023-02-23,05:15 PM,eBird - Traveling Count,25,1,6.,,1,,,The bike ride back from A9,540050541
S146945047,Great Egret,Ardea alba,7323,9,US-CA,Santa Clara,L951032,Salt Pond A11,37.4450373,-121.9963245,2023-08-08,04:16 PM,eBird - Traveling Count,14,1,1.,,2
S116929547,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2022-08-14,09:23 AM,eBird - Traveling Count,45,1,2.31,,4
S116929517,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2022-08-14,10:45 AM,eBird - Traveling Count,2,1,.08,,4
S118712341,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2022-09-13,06:00 AM,eBird - Traveling Count,40,1,2.,,1
S145109577,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L1338932,Salt Pond A14,37.4539969,-121.9949823,2023-07-14,06:27 PM,eBird - Traveling Count,24,1,2.48,,1
S122757424,Great Egret,Ardea alba,7323,2,US-CA,Santa Clara,L2353789,Salt Pond A9,37.458236,-122.009367,2022-11-18,03:19 PM,eBird - Traveling Count,92,1,2.61,,1
S145109760,Great Egret,Ardea alba,7323,4,US-CA,Santa Clara,L2353789,Salt Pond A9,37.458236,-122.009367,2023-07-14,07:36 PM,eBird - Traveling Count,45,1,1.5,,1
S146662097,Great Egret,Ardea alba,7323,3,US-CA,Santa Clara,L2353789,Salt Pond A9,37.458236,-122.009367,2023-08-06,08:53 AM,eBird - Traveling Count,48,1,3.76,,2
S146945129,Great Egret,Ardea alba,7323,7,US-CA,Santa Clara,L2353789,Salt Pond A9,37.458236,-122.009367,2023-08-08,04:33 PM,eBird - Traveling Count,66,1,2.8,,2
S118252961,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L20785297,Shoreline Park--Rengstorff House,37.431427,-122.087385,2022-09-06,06:10 PM,eBird - Traveling Count,40,1,.322,,2,,,Hot evening with few birds vocalizing today.
S143179219,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L20785297,Shoreline Park--Rengstorff House,37.431427,-122.087385,2023-06-30,01:56 PM,eBird - Traveling Count,12,1,.197,,2
S114822664,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-07-10,08:50 AM,eBird - Traveling Count,40,1,2.,,2
S116589400,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-08-08,06:15 PM,eBird - Traveling Count,29,1,.91,,2
S116846496,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-08-13,07:50 AM,eBird - Traveling Count,15,1,.483,,3,,,,475056421 475056431
S124654454,Great Egret,Ardea alba,7323,1,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-12-25,03:21 PM,eBird - Traveling Count,26,1,.86,,1
